%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.name4,field.name5,field.position0,field.position1,field.position2,field.position3,field.position4,field.position5
1407778131251652451,396,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,0.953114061997,-2.02973514902,-0.592340156497,-1.08701979898,-0.217698771728,2.30006650601
1407778131371750253,397,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,1.02118086419,-2.02973514902,-0.592340156497,-1.08701979898,-0.217698771728,2.30006650601
1407778131450806864,398,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,1.04561510088,-2.0314805848,-0.595830761738,-1.09225557368,-0.225552433783,2.29221284395
1407778131550706528,399,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,1.09622887687,-2.04020776369,-0.637718024627,-1.10010923573,-0.290999617571,2.25032664633
1407778131650675570,400,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,1.16080507382,-2.04893494259,-0.670879307047,-1.10272712309,-0.327650040493,2.24509087162
1407778131750747744,401,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,1.23061717864,-2.05068037836,-0.677861050161,-1.10272712309,-0.330267927845,2.24509087162
1407778131851726338,402,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,1.30566519131,-2.05068037836,-0.679606485939,-1.10272712309,-0.330267927845,2.24247298427
1407778131950769012,403,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,1.36849608565,-2.05068037836,-0.679606485939,-1.10272712309,-0.330267927845,2.24247298427
1407778132051661225,404,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,1.44354409832,-2.05068037836,-0.679606485939,-1.10272712309,-0.330267927845,2.24247298427
1407778132150655046,405,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,1.50637499266,-2.05068037836,-0.679606485939,-1.10272712309,-0.330267927845,2.24247298427
1407778132251920641,406,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,1.58316830796,-2.05068037836,-0.679606485939,-1.10272712309,-0.330267927845,2.24247298427
1407778132350783205,407,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,1.64425389967,-2.05068037836,-0.679606485939,-1.10272712309,-0.330267927845,2.24247298427
1407778132451632395,408,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,1.72104721497,-2.05068037836,-0.679606485939,-1.10272712309,-0.330267927845,2.24247298427
1407778132550808557,409,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,1.7838781093,-2.05068037836,-0.679606485939,-1.10272712309,-0.330267927845,2.24247298427
1407778132652036418,410,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,1.85892612198,-2.05068037836,-0.679606485939,-1.10272712309,-0.330267927845,2.24247298427
1407778132750695474,411,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,1.92175701631,-2.05068037836,-0.679606485939,-1.10272712309,-0.330267927845,2.24247298427
1407778132850760195,412,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,1.9898238185,-2.05068037836,-0.679606485939,-1.10272712309,-0.330267927845,2.24247298427
1407778132950807145,413,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,2.05963592332,-2.05068037836,-0.679606485939,-1.10272712309,-0.330267927845,2.24247298427
1407778133051644491,414,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,2.134683936,-2.05068037836,-0.679606485939,-1.10272712309,-0.330267927845,2.24247298427
1407778133150823821,415,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,2.19751483033,-2.05068037836,-0.679606485939,-1.10272712309,-0.330267927845,2.24247298427
1407778133251652213,416,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,2.27430814563,-2.05068037836,-0.679606485939,-1.10272712309,-0.330267927845,2.24247298427
1407778133350723144,417,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,2.33539360418,-2.05068037836,-0.679606485939,-1.10272712309,-0.330267927845,2.24247298427
1407778133451667268,418,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,2.41218691948,-2.05068037836,-0.679606485939,-1.10272712309,-0.330267927845,2.24247298427
1407778133550609643,419,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,2.47327264435,-2.05068037836,-0.679606485939,-1.10272712309,-0.330267927845,2.24247298427
1407778133651776992,420,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,2.55006595965,-2.05068037836,-0.679606485939,-1.10272712309,-0.330267927845,2.24247298427
1407778133750656186,421,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,2.61115221715,-2.05068037836,-0.679606485939,-1.10272712309,-0.330267927845,2.24247298427
1407778133850626878,422,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,2.68794686403,-2.05068037836,-0.679606485939,-1.10272712309,-0.330267927845,2.24247298427
1407778133950711815,423,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,2.75077908994,-2.05068037836,-0.679606485939,-1.10272712309,-0.330267927845,2.24247298427
1407778134051614221,424,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,2.82582856736,-2.05068037836,-0.679606485939,-1.10272712309,-0.330267927845,2.24247298427
1407778134150801961,425,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,2.87469783968,-2.05068037836,-0.679606485939,-1.10272712309,-0.330267927845,2.24247298427
1407778134298642487,426,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,2.90960469103,-2.05068037836,-0.679606485939,-1.10272712309,-0.330267927845,2.24247298427
1407778134350610111,427,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,2.91309529627,-2.05068037836,-0.679606485939,-1.10272712309,-0.330267927845,2.24247298427
1407778134451854756,428,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,2.90262321424,-2.0559166857,-0.691824536388,-1.11581655984,-0.351211026657,2.22152988546
1407778134550833744,429,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,2.8607351524,-2.06289842881,-0.740696738184,-1.1184344472,-0.427129759852,2.19011523724
1407778134651614649,430,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,2.83280977784,-2.07337104348,-0.763387403304,-1.1184344472,-0.448072858664,2.18749734989
1407778134750705438,431,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,2.82582856736,-2.07511647926,-0.766878274861,-1.12105233455,-0.448072858664,2.18749734989
1407778134851764763,432,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,2.82408313158,-2.07511647926,-0.768623710639,-1.12105233455,-0.448072858664,2.18749734989
1407778134950589334,433,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,2.82408313158,-2.07511647926,-0.768623710639,-1.12105233455,-0.450690746016,2.18749734989
1407778135051722470,434,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,2.82408313158,-2.07511647926,-0.768623710639,-1.12105233455,-0.450690746016,2.18749734989
1407778135150606001,435,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,2.82408313158,-2.07511647926,-0.768623710639,-1.12105233455,-0.450690746016,2.18749734989
1407778135251713312,436,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,2.82408313158,-2.07511647926,-0.768623710639,-1.12105233455,-0.450690746016,2.18749734989
1407778135350678288,437,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,2.82408313158,-2.07511647926,-0.768623710639,-1.12105233455,-0.450690746016,2.18749734989
1407778135451741558,438,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,2.82408313158,-2.07511647926,-0.768623710639,-1.12105233455,-0.450690746016,2.18749734989
1407778135550681610,439,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,2.82408313158,-2.07511647926,-0.768623710639,-1.12105233455,-0.450690746016,2.18749734989
1407778135651616134,440,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,2.82408313158,-2.07511647926,-0.768623710639,-1.12105233455,-0.450690746016,2.18749734989
1407778135750697154,441,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,2.82408313158,-2.07511647926,-0.768623710639,-1.12105233455,-0.450690746016,2.18749734989
1407778135851781619,442,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,2.82408313158,-2.07511647926,-0.768623710639,-1.12105233455,-0.450690746016,2.18749734989
1407778135950727249,443,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,2.82408313158,-2.07511647926,-0.768623710639,-1.12105233455,-0.450690746016,2.18749734989
1407778136051672056,444,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,2.82408313158,-2.07511647926,-0.768623710639,-1.12105233455,-0.450690746016,2.18749734989
1407778136150619373,445,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,2.82408313158,-2.07511647926,-0.768623710639,-1.12105233455,-0.450690746016,2.18749734989
1407778136251726227,446,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,2.82408313158,-2.07511647926,-0.768623710639,-1.12105233455,-0.450690746016,2.18749734989
1407778136350611708,447,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,2.82408313158,-2.07511647926,-0.768623710639,-1.12105233455,-0.450690746016,2.18749734989
1407778136451589364,448,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,2.82408313158,-2.07511647926,-0.768623710639,-1.12105233455,-0.450690746016,2.18749734989
1407778136551166760,449,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,2.82408313158,-2.07511647926,-0.768623710639,-1.12105233455,-0.450690746016,2.18749734989
1407778136651610809,450,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,2.82408313158,-2.07511647926,-0.768623710639,-1.12105233455,-0.450690746016,2.18749734989
1407778136750572199,451,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,2.82408313158,-2.07511647926,-0.768623710639,-1.12105233455,-0.450690746016,2.18749734989
1407778136851696072,452,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,2.82408313158,-2.07511647926,-0.768623710639,-1.12105233455,-0.450690746016,2.18749734989
1407778136950783925,453,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,2.82408313158,-2.07511647926,-0.768623710639,-1.12105233455,-0.450690746016,2.18749734989
1407778137051594040,454,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,2.82408313158,-2.07511647926,-0.768623710639,-1.12105233455,-0.450690746016,2.18749734989
1407778137150607789,455,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,2.82408313158,-2.07511647926,-0.768623710639,-1.12105233455,-0.450690746016,2.18749734989
1407778137251730280,456,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,2.82408313158,-2.07511647926,-0.768623710639,-1.12105233455,-0.450690746016,2.18749734989
1407778137350727877,457,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,2.82408313158,-2.07511647926,-0.768623710639,-1.12105233455,-0.450690746016,2.18749734989
1407778137451569461,458,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,2.82408313158,-2.07511647926,-0.768623710639,-1.12105233455,-0.450690746016,2.18749734989
1407778137550724557,459,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,2.82408313158,-2.07511647926,-0.768623710639,-1.12105233455,-0.450690746016,2.18749734989
