%time,field.joint1,field.joint2,field.joint3,field.joint4,field.joint5,field.joint6
1407756404716471674,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404729596644,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404741429626,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404754492831,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404767510488,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404780588435,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404793465994,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404806459432,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404819395135,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404832401212,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404845398685,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404857514070,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404871544294,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404883495954,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404896457215,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404909589471,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404923577243,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404935572529,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404948559967,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404961573281,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404974625267,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756404987660821,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405000581935,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405012669191,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405025581413,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405037531062,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405050498504,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405061471960,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405074499962,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405088550035,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405099547152,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405112548597,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405125565426,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405138562546,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405151495698,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405162639790,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
